team1_name,team2_name,over_bowled,Run_Scored,Wickets_fallen,Inning_Runs
Sri Lanka,Pakistan,15,58,1,243
Sri Lanka,Pakistan,20,68,2,243
Sri Lanka,Pakistan,25,90,2,243
Sri Lanka,Pakistan,30,103,3,243
Sri Lanka,Pakistan,35,125,3,243
Sri Lanka,Pakistan,40,174,3,243
Sri Lanka,Pakistan,45,206,5,243
Sri Lanka,Pakistan,50,243,8,243
Pakistan,Sri Lanka,5,19,0,247
Pakistan,Sri Lanka,10,39,1,247
Pakistan,Sri Lanka,15,68,1,247
Pakistan,Sri Lanka,20,94,2,247
Pakistan,Sri Lanka,25,113,2,247
Pakistan,Sri Lanka,30,136,3,247
Pakistan,Sri Lanka,35,159,4,247
Pakistan,Sri Lanka,40,191,4,247
Pakistan,Sri Lanka,45,225,5,247
Pakistan,Sri Lanka,50,247,7,247
Sri Lanka,Pakistan,5,25,0,280
Sri Lanka,Pakistan,10,53,1,280
Sri Lanka,Pakistan,15,83,1,280
Sri Lanka,Pakistan,20,92,2,280
Sri Lanka,Pakistan,25,125,2,280
Sri Lanka,Pakistan,30,153,2,280
Sri Lanka,Pakistan,35,173,3,280
Sri Lanka,Pakistan,40,200,3,280
Sri Lanka,Pakistan,45,235,3,280
Sri Lanka,Pakistan,50,280,4,280
West Indies,New Zealand,5,24,1,241
West Indies,New Zealand,10,44,3,241
West Indies,New Zealand,15,64,3,241
West Indies,New Zealand,20,80,3,241
West Indies,New Zealand,25,97,3,241
West Indies,New Zealand,30,112,5,241
West Indies,New Zealand,35,139,5,241
West Indies,New Zealand,40,164,7,241
West Indies,New Zealand,45,200,8,241
West Indies,New Zealand,50,241,9,241
West Indies,New Zealand,5,17,1,264
West Indies,New Zealand,10,26,3,264
West Indies,New Zealand,15,47,3,264
West Indies,New Zealand,20,62,4,264
West Indies,New Zealand,25,89,4,264
West Indies,New Zealand,30,111,5,264
West Indies,New Zealand,35,129,5,264
West Indies,New Zealand,40,182,5,264
West Indies,New Zealand,45,212,7,264
West Indies,New Zealand,50,264,10,264
New Zealand,West Indies,5,24,0,249
New Zealand,West Indies,10,59,1,249
New Zealand,West Indies,15,78,2,249
New Zealand,West Indies,20,102,3,249
New Zealand,West Indies,25,124,3,249
New Zealand,West Indies,30,134,5,249
New Zealand,West Indies,35,152,5,249
New Zealand,West Indies,40,184,5,249
New Zealand,West Indies,45,217,7,249
New Zealand,West Indies,50,249,9,249
West Indies,New Zealand,5,28,1,315
West Indies,New Zealand,10,58,1,315
West Indies,New Zealand,15,89,1,315
West Indies,New Zealand,20,103,2,315
West Indies,New Zealand,25,131,2,315
West Indies,New Zealand,30,173,2,315
West Indies,New Zealand,35,210,2,315
West Indies,New Zealand,40,246,3,315
West Indies,New Zealand,45,282,5,315
West Indies,New Zealand,50,315,5,315
Ireland,Afghanistan,5,10,1,163
Ireland,Afghanistan,10,28,2,163
Ireland,Afghanistan,15,46,4,163
Ireland,Afghanistan,20,74,4,163
Ireland,Afghanistan,25,82,6,163
Ireland,Afghanistan,30,99,7,163
Ireland,Afghanistan,35,121,8,163
Ireland,Afghanistan,40,135,9,163
Ireland,Afghanistan,45,154,9,163
Ireland,Afghanistan,50,163,10,163
Afghanistan,Pakistan,5,23,1,195
Afghanistan,Pakistan,10,58,2,195
Afghanistan,Pakistan,15,83,3,195
Afghanistan,Pakistan,20,95,4,195
Afghanistan,Pakistan,25,112,5,195
Afghanistan,Pakistan,30,133,5,195
Afghanistan,Pakistan,35,147,6,195
Afghanistan,Pakistan,40,162,6,195
Afghanistan,Pakistan,45,184,7,195
Afghanistan,Pakistan,50,195,10,195
Afghanistan,Netherlands,5,21,1,153
Afghanistan,Netherlands,10,54,4,153
Afghanistan,Netherlands,15,72,4,153
Afghanistan,Netherlands,20,93,4,153
Afghanistan,Netherlands,25,114,5,153
Afghanistan,Netherlands,30,131,5,153
Afghanistan,Netherlands,35,148,8,153
Afghanistan,Netherlands,40,153,10,153
Ireland,England,5,33,1,269
Ireland,England,10,40,2,269
Ireland,England,15,68,2,269
Ireland,England,20,90,2,269
Ireland,England,25,115,3,269
Ireland,England,30,140,4,269
Ireland,England,35,163,5,269
Ireland,England,40,179,5,269
Ireland,England,45,224,5,269
Ireland,England,50,269,7,269
England,New Zealand,5,4,1,287
England,New Zealand,10,31,1,287
England,New Zealand,15,56,1,287
England,New Zealand,20,74,2,287
England,New Zealand,25,97,2,287
England,New Zealand,30,122,2,287
England,New Zealand,35,153,4,287
England,New Zealand,40,173,4,287
England,New Zealand,45,205,4,287
England,New Zealand,50,287,6,287
South Africa,England,5,16,2,175
South Africa,England,10,45,2,175
South Africa,England,15,52,4,175
South Africa,England,20,76,6,175
South Africa,England,25,94,8,175
South Africa,England,30,124,8,175
South Africa,England,35,152,8,175
South Africa,England,40,175,10,175
New Zealand,England,5,15,1,359
New Zealand,England,10,36,1,359
New Zealand,England,15,64,1,359
New Zealand,England,20,98,1,359
New Zealand,England,25,132,2,359
New Zealand,England,30,160,2,359
New Zealand,England,35,188,2,359
New Zealand,England,40,227,2,359
New Zealand,England,45,280,3,359
New Zealand,England,50,359,3,359
England,New Zealand,5,22,0,227
England,New Zealand,10,45,0,227
England,New Zealand,15,57,2,227
England,New Zealand,20,81,2,227
England,New Zealand,25,104,2,227
England,New Zealand,30,128,5,227
England,New Zealand,35,147,5,227
England,New Zealand,40,166,6,227
England,New Zealand,45,194,7,227
England,New Zealand,50,227,9,227
India,England,5,14,2,226
India,England,10,35,3,226
India,England,15,57,4,226
India,England,20,77,4,226
India,England,25,89,5,226
India,England,30,117,5,226
India,England,35,136,5,226
India,England,40,161,6,226
India,England,45,188,7,226
India,England,50,226,10,226
England,India,5,12,0,257
England,India,10,37,1,257
England,India,15,53,1,257
England,India,20,75,1,257
England,India,25,97,1,257
England,India,30,121,1,257
England,India,35,138,3,257
England,India,40,157,4,257
England,India,45,205,4,257
England,India,50,257,7,257
England,India,5,21,0,325
England,India,10,54,0,325
England,India,15,74,0,325
England,India,20,112,0,325
England,India,25,145,0,325
England,India,30,167,1,325
England,India,35,188,2,325
England,India,40,232,2,325
England,India,45,261,4,325
England,India,50,325,4,325
India,Sri Lanka,5,29,0,294
India,Sri Lanka,10,53,1,294
India,Sri Lanka,15,77,2,294
India,Sri Lanka,20,99,3,294
India,Sri Lanka,25,124,3,294
India,Sri Lanka,30,151,3,294
India,Sri Lanka,35,180,3,294
India,Sri Lanka,40,219,6,294
India,Sri Lanka,45,253,6,294
India,Sri Lanka,50,294,7,294
England,India,5,13,0,155
England,India,10,34,1,155
England,India,15,68,2,155
England,India,20,84,3,155
England,India,25,98,6,155
England,India,30,118,6,155
England,India,35,132,6,155
England,India,40,152,8,155
England,India,45,155,10,155
Sri Lanka,India,5,22,0,251
Sri Lanka,India,10,45,0,251
Sri Lanka,India,15,64,0,251
Sri Lanka,India,20,99,1,251
Sri Lanka,India,25,121,2,251
Sri Lanka,India,30,142,2,251
Sri Lanka,India,35,167,4,251
Sri Lanka,India,40,185,4,251
Sri Lanka,India,45,213,5,251
Sri Lanka,India,50,251,8,251
Sri Lanka,India,5,19,2,286
Sri Lanka,India,10,40,3,286
Sri Lanka,India,15,67,3,286
Sri Lanka,India,20,92,3,286
Sri Lanka,India,25,114,3,286
Sri Lanka,India,30,145,4,286
Sri Lanka,India,35,165,4,286
Sri Lanka,India,40,189,5,286
Sri Lanka,India,45,236,5,286
Sri Lanka,India,50,286,5,286
India,Sri Lanka,5,33,1,138
India,Sri Lanka,10,47,4,138
India,Sri Lanka,15,60,5,138
India,Sri Lanka,20,79,6,138
India,Sri Lanka,25,112,7,138
India,Sri Lanka,30,123,8,138
India,Sri Lanka,35,138,10,138
India,Sri Lanka,5,18,1,314
India,Sri Lanka,10,45,1,314
India,Sri Lanka,15,75,1,314
India,Sri Lanka,20,104,1,314
India,Sri Lanka,25,135,1,314
India,Sri Lanka,30,169,1,314
India,Sri Lanka,35,194,3,314
India,Sri Lanka,40,228,4,314
India,Sri Lanka,45,260,4,314
India,Sri Lanka,50,314,6,314
India,England,5,19,2,285
India,England,10,44,2,285
India,England,15,71,2,285
India,England,20,89,3,285
India,England,25,114,3,285
India,England,30,136,4,285
India,England,35,156,4,285
India,England,40,177,5,285
India,England,45,217,5,285
India,England,50,285,6,285
New Zealand,England,5,11,0,269
New Zealand,England,10,21,2,269
New Zealand,England,15,37,2,269
New Zealand,England,20,59,2,269
New Zealand,England,25,89,2,269
New Zealand,England,30,105,3,269
New Zealand,England,35,140,3,269
New Zealand,England,40,166,4,269
New Zealand,England,45,243,5,269
New Zealand,England,50,269,10,269
South Africa,Pakistan,5,15,0,315
South Africa,Pakistan,10,50,0,315
South Africa,Pakistan,15,79,1,315
South Africa,Pakistan,20,103,2,315
South Africa,Pakistan,25,133,2,315
South Africa,Pakistan,30,163,2,315
South Africa,Pakistan,35,197,2,315
South Africa,Pakistan,40,232,3,315
South Africa,Pakistan,45,257,3,315
South Africa,Pakistan,50,315,4,315
New Zealand,South Africa,5,15,0,260
New Zealand,South Africa,10,27,2,260
New Zealand,South Africa,15,46,2,260
New Zealand,South Africa,20,61,3,260
New Zealand,South Africa,25,79,4,260
New Zealand,South Africa,30,96,4,260
New Zealand,South Africa,35,136,5,260
New Zealand,South Africa,40,175,5,260
New Zealand,South Africa,45,214,7,260
New Zealand,South Africa,50,260,9,260
New Zealand,South Africa,5,9,1,279
New Zealand,South Africa,10,19,1,279
New Zealand,South Africa,15,49,2,279
New Zealand,South Africa,20,80,2,279
New Zealand,South Africa,25,106,2,279
New Zealand,South Africa,30,138,2,279
New Zealand,South Africa,35,169,3,279
New Zealand,South Africa,40,202,6,279
New Zealand,South Africa,45,226,7,279
New Zealand,South Africa,50,279,8,279
South Africa,New Zealand,5,25,1,208
South Africa,New Zealand,10,30,2,208
South Africa,New Zealand,15,52,3,208
South Africa,New Zealand,20,80,3,208
South Africa,New Zealand,25,98,4,208
South Africa,New Zealand,30,120,5,208
South Africa,New Zealand,35,135,5,208
South Africa,New Zealand,40,176,5,208
South Africa,New Zealand,45,189,9,208
South Africa,New Zealand,50,208,10,208
India,England,5,25,1,129
India,England,10,59,2,129
India,England,15,79,5,129
India,England,20,129,7,129
India,England,25,129,7,129
India,England,30,129,7,129
India,England,35,129,7,129
India,England,40,129,7,129
India,England,45,129,7,129
India,England,50,129,7,129
Sri Lanka,India,5,18,1,181
Sri Lanka,India,10,26,1,181
Sri Lanka,India,15,36,1,181
Sri Lanka,India,20,47,3,181
Sri Lanka,India,25,72,3,181
Sri Lanka,India,30,92,3,181
Sri Lanka,India,35,115,3,181
Sri Lanka,India,40,127,4,181
Sri Lanka,India,45,154,4,181
Sri Lanka,India,50,181,8,181
Australia,England,5,23,1,298
Australia,England,10,48,3,298
Australia,England,15,81,3,298
Australia,England,20,109,3,298
Australia,England,25,152,3,298
Australia,England,30,202,3,298
Australia,England,35,220,4,298
Australia,England,40,242,5,298
Australia,England,45,284,8,298
Australia,England,50,298,10,298
Australia,England,5,15,2,227
Australia,England,10,31,2,227
Australia,England,15,57,4,227
Australia,England,20,71,4,227
Australia,England,25,92,4,227
Australia,England,30,124,5,227
Australia,England,35,160,5,227
Australia,England,40,195,5,227
Australia,England,45,218,8,227
Australia,England,50,227,10,227
Australia,England,5,16,1,315
Australia,England,10,49,1,315
Australia,England,15,69,2,315
Australia,England,20,104,2,315
Australia,England,25,129,3,315
Australia,England,30,159,3,315
Australia,England,35,194,3,315
Australia,England,40,235,3,315
Australia,England,45,277,4,315
Australia,England,50,315,7,315
Australia,Sri Lanka,5,13,1,74
Australia,Sri Lanka,10,26,4,74
Australia,Sri Lanka,15,35,7,74
Australia,Sri Lanka,20,45,9,74
Australia,Sri Lanka,25,67,9,74
Australia,Sri Lanka,30,74,10,74
Australia,Sri Lanka,5,9,1,170
Australia,Sri Lanka,10,21,2,170
Australia,Sri Lanka,15,48,2,170
Australia,Sri Lanka,20,62,4,170
Australia,Sri Lanka,25,83,6,170
Australia,Sri Lanka,30,98,6,170
Australia,Sri Lanka,35,120,6,170
Australia,Sri Lanka,40,140,8,170
Australia,Sri Lanka,45,159,9,170
Australia,Sri Lanka,50,170,10,170
Australia,Sri Lanka,5,17,0,305
Australia,Sri Lanka,10,52,0,305
Australia,Sri Lanka,15,69,1,305
Australia,Sri Lanka,20,90,2,305
Australia,Sri Lanka,25,119,2,305
Australia,Sri Lanka,30,156,2,305
Australia,Sri Lanka,35,178,2,305
Australia,Sri Lanka,40,216,3,305
Australia,Sri Lanka,45,254,5,305
Australia,Sri Lanka,50,305,5,305
Australia,West Indies,5,20,1,266
Australia,West Indies,10,39,2,266
Australia,West Indies,15,63,4,266
Australia,West Indies,20,81,4,266
Australia,West Indies,25,99,6,266
Australia,West Indies,30,118,6,266
Australia,West Indies,35,140,6,266
Australia,West Indies,40,173,6,266
Australia,West Indies,45,202,7,266
Australia,West Indies,50,266,7,266
Australia,Afghanistan,5,19,0,272
Australia,Afghanistan,10,47,1,272
Australia,Afghanistan,15,71,1,272
Australia,Afghanistan,20,85,1,272
Australia,Afghanistan,25,106,1,272
Australia,Afghanistan,30,130,1,272
Australia,Afghanistan,35,168,2,272
Australia,Afghanistan,40,187,4,272
Australia,Afghanistan,45,216,5,272
Australia,Afghanistan,50,272,8,272
Pakistan,Australia,5,26,0,244
Pakistan,Australia,10,36,0,244
Pakistan,Australia,15,57,0,244
Pakistan,Australia,20,80,0,244
Pakistan,Australia,25,124,0,244
Pakistan,Australia,30,146,2,244
Pakistan,Australia,35,163,3,244
Pakistan,Australia,40,191,5,244
Pakistan,Australia,45,215,5,244
Pakistan,Australia,50,244,7,244
Australia,Pakistan,5,27,1,248
Australia,Pakistan,10,44,1,248
Australia,Pakistan,15,60,1,248
Australia,Pakistan,20,75,2,248
Australia,Pakistan,25,91,4,248
Australia,Pakistan,30,118,4,248
Australia,Pakistan,35,144,4,248
Australia,Pakistan,40,175,5,248
Australia,Pakistan,45,211,5,248
Australia,Pakistan,50,248,9,248
Pakistan,Australia,5,20,1,198
Pakistan,Australia,10,40,3,198
Pakistan,Australia,15,57,3,198
Pakistan,Australia,20,80,3,198
Pakistan,Australia,25,102,4,198
Pakistan,Australia,30,133,4,198
Pakistan,Australia,35,159,4,198
Pakistan,Australia,40,175,7,198
Pakistan,Australia,45,198,9,198
Pakistan,Australia,50,198,10,198
England,New Zealand,5,18,1,258
England,New Zealand,10,33,1,258
England,New Zealand,15,52,1,258
England,New Zealand,20,77,1,258
England,New Zealand,25,101,2,258
England,New Zealand,30,132,2,258
England,New Zealand,35,163,2,258
England,New Zealand,40,190,3,258
England,New Zealand,45,222,6,258
England,New Zealand,50,258,10,258
South Africa,Pakistan,5,11,1,343
South Africa,Pakistan,10,26,1,343
South Africa,Pakistan,15,51,2,343
South Africa,Pakistan,20,93,2,343
South Africa,Pakistan,25,115,2,343
South Africa,Pakistan,30,154,2,343
South Africa,Pakistan,35,187,2,343
South Africa,Pakistan,40,240,2,343
South Africa,Pakistan,45,290,3,343
South Africa,Pakistan,50,343,5,343
New Zealand,England,5,11,1,185
New Zealand,England,10,18,3,185
New Zealand,England,15,35,3,185
New Zealand,England,20,57,3,185
New Zealand,England,25,67,5,185
New Zealand,England,30,78,5,185
New Zealand,England,35,106,6,185
New Zealand,England,40,148,8,185
New Zealand,England,45,185,10,185
South Africa,Pakistan,5,19,2,234
South Africa,Pakistan,10,38,4,234
South Africa,Pakistan,15,56,4,234
South Africa,Pakistan,20,85,4,234
South Africa,Pakistan,25,108,4,234
South Africa,Pakistan,30,133,4,234
South Africa,Pakistan,35,160,5,234
South Africa,Pakistan,40,177,7,234
South Africa,Pakistan,45,195,7,234
South Africa,Pakistan,50,234,9,234
Pakistan,South Africa,5,15,1,205
Pakistan,South Africa,10,31,2,205
Pakistan,South Africa,15,58,2,205
Pakistan,South Africa,20,83,2,205
Pakistan,South Africa,25,102,3,205
Pakistan,South Africa,30,128,4,205
Pakistan,South Africa,35,151,6,205
Pakistan,South Africa,40,167,8,205
Pakistan,South Africa,45,185,8,205
Pakistan,South Africa,50,205,10,205
South Africa,Pakistan,5,15,0,234
South Africa,Pakistan,10,36,0,234
South Africa,Pakistan,15,55,1,234
South Africa,Pakistan,20,78,1,234
South Africa,Pakistan,25,105,1,234
South Africa,Pakistan,30,134,2,234
South Africa,Pakistan,35,160,3,234
South Africa,Pakistan,40,183,3,234
South Africa,Pakistan,45,202,5,234
South Africa,Pakistan,50,234,9,234
Sri Lanka,New Zealand,5,23,1,138
Sri Lanka,New Zealand,10,38,4,138
Sri Lanka,New Zealand,15,47,4,138
Sri Lanka,New Zealand,20,64,4,138
Sri Lanka,New Zealand,25,75,5,138
Sri Lanka,New Zealand,30,107,6,138
Sri Lanka,New Zealand,35,124,7,138
Sri Lanka,New Zealand,40,138,10,138
England,Australia,5,27,0,269
England,Australia,10,54,0,269
England,Australia,15,68,1,269
England,Australia,20,87,1,269
England,Australia,25,111,1,269
England,Australia,30,142,1,269
England,Australia,35,173,2,269
England,Australia,40,196,4,269
England,Australia,45,218,6,269
England,Australia,50,269,6,269
Pakistan,West Indies,5,14,2,170
Pakistan,West Indies,10,23,3,170
Pakistan,West Indies,15,40,3,170
Pakistan,West Indies,20,61,3,170
Pakistan,West Indies,25,84,3,170
Pakistan,West Indies,30,106,5,170
Pakistan,West Indies,35,123,6,170
Pakistan,West Indies,40,137,8,170
Pakistan,West Indies,45,159,9,170
Pakistan,West Indies,50,170,10,170
India,South Africa,5,15,0,331
India,South Africa,10,53,0,331
India,South Africa,15,96,0,331
India,South Africa,20,123,0,331
India,South Africa,25,154,1,331
India,South Africa,30,179,1,331
India,South Africa,35,213,2,331
India,South Africa,40,249,4,331
India,South Africa,45,284,5,331
India,South Africa,50,331,7,331
Australia,West Indies,5,9,2,274
Australia,West Indies,10,23,2,274
Australia,West Indies,15,45,2,274
Australia,West Indies,20,66,3,274
Australia,West Indies,25,88,4,274
Australia,West Indies,30,114,4,274
Australia,West Indies,35,140,4,274
Australia,West Indies,40,174,4,274
Australia,West Indies,45,222,5,274
Australia,West Indies,50,274,5,274
West Indies,Australia,5,8,1,220
West Indies,Australia,10,20,3,220
West Indies,Australia,15,42,4,220
West Indies,Australia,20,55,6,220
West Indies,Australia,25,70,6,220
West Indies,Australia,30,88,6,220
West Indies,Australia,35,108,7,220
West Indies,Australia,40,146,8,220
West Indies,Australia,45,181,8,220
West Indies,Australia,50,220,10,220
West Indies,Australia,5,14,1,70
West Indies,Australia,10,26,5,70
West Indies,Australia,15,42,7,70
West Indies,Australia,20,65,7,70
West Indies,Australia,25,70,10,70
Australia,Sri Lanka,5,20,0,247
Australia,Sri Lanka,10,37,2,247
Australia,Sri Lanka,15,49,2,247
Australia,Sri Lanka,20,62,2,247
Australia,Sri Lanka,25,94,2,247
Australia,Sri Lanka,30,111,3,247
Australia,Sri Lanka,35,139,3,247
Australia,Sri Lanka,40,172,3,247
Australia,Sri Lanka,45,200,4,247
Australia,Sri Lanka,50,247,5,247
Australia,West Indies,5,20,0,329
Australia,West Indies,10,59,0,329
Australia,West Indies,15,88,0,329
Australia,West Indies,20,105,1,329
Australia,West Indies,25,128,1,329
Australia,West Indies,30,161,1,329
Australia,West Indies,35,207,2,329
Australia,West Indies,40,240,2,329
Australia,West Indies,45,278,3,329
Australia,West Indies,50,329,7,329
West Indies,Bangladesh,5,17,1,217
West Indies,Bangladesh,10,26,3,217
West Indies,Bangladesh,15,48,3,217
West Indies,Bangladesh,20,66,3,217
West Indies,Bangladesh,25,110,3,217
West Indies,Bangladesh,30,145,3,217
West Indies,Bangladesh,35,163,5,217
West Indies,Bangladesh,40,188,5,217
West Indies,Bangladesh,45,204,8,217
West Indies,Bangladesh,50,217,10,217
Sri Lanka,Australia,5,26,2,253
Sri Lanka,Australia,10,40,2,253
Sri Lanka,Australia,15,63,2,253
Sri Lanka,Australia,20,86,2,253
Sri Lanka,Australia,25,99,3,253
Sri Lanka,Australia,30,125,3,253
Sri Lanka,Australia,35,142,4,253
Sri Lanka,Australia,40,178,5,253
Sri Lanka,Australia,45,212,5,253
Sri Lanka,Australia,50,253,8,253
England,New Zealand,5,33,2,169
England,New Zealand,10,64,2,169
England,New Zealand,15,106,3,169
England,New Zealand,20,143,5,169
England,New Zealand,25,169,10,169
England,Sri Lanka,5,21,0,293
England,Sri Lanka,10,38,0,293
England,Sri Lanka,15,63,1,293
England,Sri Lanka,20,85,1,293
England,Sri Lanka,25,115,1,293
England,Sri Lanka,30,142,2,293
England,Sri Lanka,35,164,2,293
England,Sri Lanka,40,201,2,293
England,Sri Lanka,45,244,3,293
England,Sri Lanka,50,293,7,293
West Indies,India,5,25,1,233
West Indies,India,10,55,1,233
West Indies,India,15,80,1,233
West Indies,India,20,104,2,233
West Indies,India,25,114,4,233
West Indies,India,30,129,4,233
West Indies,India,35,141,5,233
West Indies,India,40,165,6,233
West Indies,India,45,182,8,233
West Indies,India,50,233,9,233
India,Pakistan,5,24,1,167
India,Pakistan,10,38,3,167
India,Pakistan,15,61,3,167
India,Pakistan,20,75,4,167
India,Pakistan,25,95,4,167
India,Pakistan,30,118,6,167
India,Pakistan,35,131,7,167
India,Pakistan,40,150,8,167
India,Pakistan,45,167,10,167
Pakistan,India,5,29,0,250
Pakistan,India,10,59,0,250
Pakistan,India,15,88,0,250
Pakistan,India,20,117,0,250
Pakistan,India,25,143,1,250
Pakistan,India,30,162,2,250
Pakistan,India,35,179,3,250
Pakistan,India,40,205,4,250
Pakistan,India,45,231,6,250
Pakistan,India,50,250,10,250
India,Pakistan,5,19,2,227
India,Pakistan,10,29,5,227
India,Pakistan,15,59,5,227
India,Pakistan,20,76,5,227
India,Pakistan,25,84,5,227
India,Pakistan,30,97,5,227
India,Pakistan,35,105,6,227
India,Pakistan,40,146,6,227
India,Pakistan,45,175,6,227
India,Pakistan,50,227,6,227
West Indies,Bangladesh,5,17,0,211
West Indies,Bangladesh,10,39,1,211
West Indies,Bangladesh,15,58,1,211
West Indies,Bangladesh,20,75,4,211
West Indies,Bangladesh,25,81,5,211
West Indies,Bangladesh,30,97,5,211
West Indies,Bangladesh,35,106,6,211
West Indies,Bangladesh,40,130,6,211
West Indies,Bangladesh,45,165,8,211
West Indies,Bangladesh,50,211,9,211
Bangladesh,West Indies,5,15,0,227
Bangladesh,West Indies,10,44,0,227
Bangladesh,West Indies,15,71,3,227
Bangladesh,West Indies,20,99,4,227
Bangladesh,West Indies,25,116,5,227
Bangladesh,West Indies,30,148,5,227
Bangladesh,West Indies,35,164,5,227
Bangladesh,West Indies,40,178,7,227
Bangladesh,West Indies,45,203,7,227
Bangladesh,West Indies,50,227,10,227
Bangladesh,West Indies,5,16,1,292
Bangladesh,West Indies,10,35,2,292
Bangladesh,West Indies,15,60,2,292
Bangladesh,West Indies,20,97,2,292
Bangladesh,West Indies,25,124,2,292
Bangladesh,West Indies,30,152,2,292
Bangladesh,West Indies,35,186,2,292
Bangladesh,West Indies,40,206,4,292
Bangladesh,West Indies,45,224,4,292
Bangladesh,West Indies,50,292,6,292
West Indies,Bangladesh,5,21,0,199
West Indies,Bangladesh,10,47,0,199
West Indies,Bangladesh,15,56,3,199
West Indies,Bangladesh,20,77,3,199
West Indies,Bangladesh,25,109,5,199
West Indies,Bangladesh,30,129,6,199
West Indies,Bangladesh,35,139,8,199
West Indies,Bangladesh,40,179,8,199
West Indies,Bangladesh,45,194,9,199
West Indies,Bangladesh,50,199,10,199
Pakistan,Scotland,5,23,0,231
Pakistan,Scotland,10,44,0,231
Pakistan,Scotland,15,57,1,231
Pakistan,Scotland,20,80,2,231
Pakistan,Scotland,25,98,3,231
Pakistan,Scotland,30,116,5,231
Pakistan,Scotland,35,137,5,231
Pakistan,Scotland,40,159,6,231
Pakistan,Scotland,45,192,6,231
Pakistan,Scotland,50,231,7,231
Sri Lanka,India,5,21,0,201
Sri Lanka,India,10,29,1,201
Sri Lanka,India,15,49,2,201
Sri Lanka,India,20,62,2,201
Sri Lanka,India,25,87,2,201
Sri Lanka,India,30,118,2,201
Sri Lanka,India,35,141,2,201
Sri Lanka,India,40,177,5,201
Sri Lanka,India,45,193,6,201
Sri Lanka,India,50,201,10,201
Sri Lanka,India,5,16,0,348
Sri Lanka,India,10,47,0,348
Sri Lanka,India,15,65,0,348
Sri Lanka,India,20,93,0,348
Sri Lanka,India,25,120,0,348
Sri Lanka,India,30,148,0,348
Sri Lanka,India,35,179,0,348
Sri Lanka,India,40,224,1,348
Sri Lanka,India,45,282,1,348
Sri Lanka,India,50,348,1,348
India,West Indies,5,25,1,229
India,West Indies,10,39,2,229
India,West Indies,15,57,2,229
India,West Indies,20,80,2,229
India,West Indies,25,97,2,229
India,West Indies,30,113,3,229
India,West Indies,35,133,4,229
India,West Indies,40,160,4,229
India,West Indies,45,192,5,229
India,West Indies,50,229,7,229
Sri Lanka,West Indies,5,20,0,208
Sri Lanka,West Indies,10,50,0,208
Sri Lanka,West Indies,15,69,1,208
Sri Lanka,West Indies,20,94,2,208
Sri Lanka,West Indies,25,117,3,208
Sri Lanka,West Indies,30,137,3,208
Sri Lanka,West Indies,35,149,4,208
Sri Lanka,West Indies,40,173,6,208
Sri Lanka,West Indies,45,192,8,208
Sri Lanka,West Indies,50,208,10,208
Zimbabwe,West Indies,5,10,0,211
Zimbabwe,West Indies,10,23,1,211
Zimbabwe,West Indies,15,42,2,211
Zimbabwe,West Indies,20,78,2,211
Zimbabwe,West Indies,25,105,4,211
Zimbabwe,West Indies,30,124,4,211
Zimbabwe,West Indies,35,137,5,211
Zimbabwe,West Indies,40,156,6,211
Zimbabwe,West Indies,45,176,8,211
Zimbabwe,West Indies,50,211,9,211
West Indies,Zimbabwe,5,21,0,337
West Indies,Zimbabwe,10,56,0,337
West Indies,Zimbabwe,15,84,0,337
West Indies,Zimbabwe,20,104,0,337
West Indies,Zimbabwe,25,142,0,337
West Indies,Zimbabwe,30,178,1,337
West Indies,Zimbabwe,35,202,1,337
West Indies,Zimbabwe,40,261,2,337
West Indies,Zimbabwe,45,286,3,337
West Indies,Zimbabwe,50,337,4,337
Canada,Kenya,5,25,1,227
Canada,Kenya,10,33,2,227
Canada,Kenya,15,52,2,227
Canada,Kenya,20,58,2,227
Canada,Kenya,25,72,3,227
Canada,Kenya,30,100,3,227
Canada,Kenya,35,126,3,227
Canada,Kenya,40,153,4,227
Canada,Kenya,45,185,4,227
Canada,Kenya,50,227,8,227
South Africa,Sri Lanka,5,30,1,238
South Africa,Sri Lanka,10,54,1,238
South Africa,Sri Lanka,15,88,1,238
South Africa,Sri Lanka,20,110,1,238
South Africa,Sri Lanka,25,127,3,238
South Africa,Sri Lanka,30,138,3,238
South Africa,Sri Lanka,35,166,3,238
South Africa,Sri Lanka,40,182,6,238
South Africa,Sri Lanka,45,207,9,238
South Africa,Sri Lanka,50,238,10,238
South Africa,Sri Lanka,5,15,1,223
South Africa,Sri Lanka,10,33,1,223
South Africa,Sri Lanka,15,51,2,223
South Africa,Sri Lanka,20,68,3,223
South Africa,Sri Lanka,25,86,3,223
South Africa,Sri Lanka,30,104,5,223
South Africa,Sri Lanka,35,126,5,223
South Africa,Sri Lanka,40,149,6,223
South Africa,Sri Lanka,45,167,7,223
South Africa,Sri Lanka,50,223,7,223
Bangladesh,Zimbabwe,5,20,2,247
Bangladesh,Zimbabwe,10,44,2,247
Bangladesh,Zimbabwe,15,60,2,247
Bangladesh,Zimbabwe,20,82,3,247
Bangladesh,Zimbabwe,25,105,4,247
Bangladesh,Zimbabwe,30,117,5,247
Bangladesh,Zimbabwe,35,137,5,247
Bangladesh,Zimbabwe,40,167,5,247
Bangladesh,Zimbabwe,45,202,7,247
Bangladesh,Zimbabwe,50,247,9,247
Bangladesh,Zimbabwe,5,14,1,252
